Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
100,GOOGL,0.5,2025-01-06 05:00:00+00:00,197.06687,0.098533435,2025-01-10 05:00:00+00:00,191.84796,0.09592398,-2.803912414999997,-0.0284564565824788,Long,Closed,100
101,GOOGL,0.5,2025-01-17 05:00:00+00:00,196.19599999999997,0.09809799999999999,2025-02-07 05:00:00+00:00,185.15466,0.09257733,-5.711345329999982,-0.05822081316642523,Long,Closed,101
102,GOOGL,0.5,2025-05-01 04:00:00+00:00,161.4613,0.08073065,2025-05-08 04:00:00+00:00,154.12572,0.07706286,-3.8255835099999964,-0.04738700245817414,Long,Closed,102
103,GOOGL,0.5,2025-05-15 04:00:00+00:00,164.12395999999998,0.08206197999999999,2025-06-20 04:00:00+00:00,166.47335999999999,0.08323668,1.0094013400000015,0.012300475079933504,Long,Closed,103
104,GOOGL,0.5,2025-06-27 04:00:00+00:00,178.70852999999997,0.08935426499999999,2025-07-25 04:00:00+00:00,193.18,0.0,7.14638073500002,0.07997805963710877,Long,Open,104
105,META,0.5,2023-03-29 04:00:00+00:00,205.55534999999998,0.10277767499999999,2023-04-24 04:00:00+00:00,212.57720999999998,0.106288605,3.301863720000002,0.032126273726273746,Long,Closed,105
106,META,0.5,2023-04-28 04:00:00+00:00,240.56031999999996,0.12028015999999998,2023-07-24 04:00:00+00:00,291.31839,0.14565919500000002,25.11309564500003,0.20878834585022196,Long,Closed,106
107,META,0.5,2023-07-27 04:00:00+00:00,312.0217099999999,0.15601085499999998,2023-08-10 04:00:00+00:00,305.43426,0.15271713,-3.6024529849999665,-0.02309104058816912,Long,Closed,107
108,META,0.5,2023-09-05 04:00:00+00:00,300.45014999999995,0.15022507499999999,2023-09-15 04:00:00+00:00,300.00969,0.150004845,-0.5204599199999866,-0.0034645342663332784,Long,Closed,108
109,META,0.5,2023-11-03 04:00:00+00:00,314.9146,0.1574573,2023-12-01 05:00:00+00:00,324.49518,0.16224759,4.470585109999999,0.028392364850661093,Long,Closed,109
110,META,0.5,2023-12-13 05:00:00+00:00,335.07473999999996,0.16753737,2024-03-27 04:00:00+00:00,493.36614000000003,0.24668307000000003,78.73147956000003,0.46993383959650337,Long,Closed,110
111,META,0.5,2024-04-03 04:00:00+00:00,507.24673999999993,0.25362336999999996,2024-04-15 04:00:00+00:00,499.72977000000003,0.249864885,-4.26197325499995,-0.016804339659235466,Long,Closed,111
112,META,0.5,2024-05-09 04:00:00+00:00,475.89541999999994,0.23794770999999998,2024-05-31 04:00:00+00:00,466.36316999999997,0.233181585,-5.237254294999988,-0.02201010589679551,Long,Closed,112
113,META,0.5,2024-06-04 04:00:00+00:00,477.46698999999995,0.238733495,2024-07-15 04:00:00+00:00,495.66384000000005,0.24783192000000004,8.61185958500005,0.03607310982901687,Long,Closed,113
114,META,0.5,2024-08-15 04:00:00+00:00,537.86733,0.26893366500000004,2024-09-03 04:00:00+00:00,511.24824,0.25562412,-13.834102785000015,-0.05144057656374115,Long,Closed,114
115,META,0.5,2024-09-13 04:00:00+00:00,525.1446199999999,0.26257231,2024-10-18 04:00:00+00:00,575.89353,0.28794676500000005,24.823935925000068,0.0945413319668021,Long,Closed,115
116,META,0.5,2024-10-30 04:00:00+00:00,592.3917999999999,0.29619589999999996,2024-11-01 04:00:00+00:00,566.59284,0.28329642,-13.478972319999926,-0.04550695104152329,Long,Closed,116
117,META,0.5,2024-11-07 05:00:00+00:00,592.2917,0.29614585,2024-11-15 05:00:00+00:00,553.52592,0.27676296,-19.955798809999973,-0.0673850361570151,Long,Closed,117
118,META,0.5,2024-11-29 05:00:00+00:00,574.89432,0.28744716,2024-12-18 05:00:00+00:00,596.5928100000001,0.29829640500000004,10.263501435000054,0.035705697822862655,Long,Closed,118
119,META,0.5,2025-01-06 05:00:00+00:00,630.8302,0.3154151,2025-01-08 05:00:00+00:00,610.10928,0.30505464,-10.980929739999988,-0.03481421701117032,Long,Closed,119
120,META,0.5,2025-01-17 05:00:00+00:00,613.3827699999999,0.306691385,2025-02-21 05:00:00+00:00,682.86645,0.341433225,34.09371539000002,0.11116619852233549,Long,Closed,120
121,META,0.5,2025-05-01 04:00:00+00:00,572.78221,0.286391105,2025-07-16 04:00:00+00:00,702.20709,0.351103545,64.07494535000001,0.2237323165117157,Long,Closed,121
122,JPM,0.5,2023-04-12 04:00:00+00:00,128.62849999999997,0.06431424999999999,2023-05-05 04:00:00+00:00,136.60326,0.06830163,3.854764120000016,0.05993639232362994,Long,Closed,122
123,JPM,0.5,2023-05-18 04:00:00+00:00,139.6395,0.06981975,2023-05-24 04:00:00+00:00,135.20466,0.06760233,-2.3548420800000045,-0.03372744932486874,Long,Closed,123
124,JPM,0.5,2023-05-30 04:00:00+00:00,137.59745999999998,0.06879872999999999,2023-06-26 04:00:00+00:00,139.05080999999998,0.069525405,0.5883508650000001,0.00855176926957809,Long,Closed,124
125,JPM,0.5,2023-06-30 04:00:00+00:00,145.58543999999998,0.07279271999999999,2023-08-10 04:00:00+00:00,153.40644,0.07670322,3.761004060000013,0.051667310412360105,Long,Closed,125
126,JPM,0.5,2023-09-14 04:00:00+00:00,149.39925,0.074699625,2023-09-22 04:00:00+00:00,145.58427,0.07279213500000001,-2.0549817599999955,-0.027509934086014428,Long,Closed,126
127,JPM,0.5,2023-11-07 05:00:00+00:00,144.15400999999997,0.07207700499999999,2024-01-16 05:00:00+00:00,167.82201,0.08391100500000001,11.678011990000018,0.16202132691279306,Long,Closed,127
128,JPM,0.5,2024-01-25 05:00:00+00:00,173.11293999999998,0.08655647,2024-04-11 04:00:00+00:00,195.23457000000002,0.09761728500000001,10.87664124500002,0.125659482705337,Long,Closed,128
129,JPM,0.5,2024-05-06 04:00:00+00:00,192.19199999999998,0.09609599999999999,2024-06-05 04:00:00+00:00,197.06274,0.09853137,2.240742630000006,0.023317751311188874,Long,Closed,129
130,JPM,0.5,2024-06-24 04:00:00+00:00,199.07887999999997,0.09953943999999999,2024-07-24 04:00:00+00:00,208.38141000000002,0.10419070500000001,4.447534855000024,0.04468113197140776,Long,Closed,130
131,JPM,0.5,2024-07-26 04:00:00+00:00,212.45224,0.10622612,2024-08-01 04:00:00+00:00,207.75204,0.10387602,-2.5602021399999977,-0.024101437010031035,Long,Closed,131
132,JPM,0.5,2024-08-15 04:00:00+00:00,211.76155,0.105880775,2024-09-06 04:00:00+00:00,212.24754000000001,0.10612377,0.030990455000007633,0.0002926919924793489,Long,Closed,132
133,JPM,0.5,2024-10-07 04:00:00+00:00,211.14093,0.105570465,2024-11-04 05:00:00+00:00,219.56022,0.10978011,3.994294424999995,0.0378353398841238,Long,Closed,133
134,JPM,0.5,2024-11-08 05:00:00+00:00,237.21697999999995,0.11860848999999998,2024-12-10 05:00:00+00:00,242.61714,0.12130857,2.460162940000028,0.02074187893295015,Long,Closed,134
135,JPM,0.5,2024-12-27 05:00:00+00:00,241.41116999999997,0.12070558499999999,2024-12-31 05:00:00+00:00,239.47029,0.119735145,-1.2108807299999822,-0.01003168768040006,Long,Closed,135
136,JPM,0.5,2025-01-06 05:00:00+00:00,241.09084999999996,0.12054542499999998,2025-02-21 05:00:00+00:00,263.97576000000004,0.13198788000000003,11.189921695000038,0.09282742746147388,Long,Closed,136
137,JPM,0.5,2025-05-01 04:00:00+00:00,247.13688999999997,0.12356844499999999,2025-07-25 04:00:00+00:00,298.62,0.0,25.61798655500002,0.20731819159009424,Long,Open,137
138,XOM,0.5,2023-03-29 04:00:00+00:00,109.06895999999998,0.05453447999999999,2023-05-02 04:00:00+00:00,109.98989999999999,0.054994949999999994,0.35094057000000795,0.006435205213289061,Long,Closed,138
139,XOM,0.5,2023-06-06 04:00:00+00:00,106.25614999999999,0.053128075,2023-06-16 04:00:00+00:00,105.02486999999999,0.052512434999999996,-0.7212805099999992,-0.01357625906829862,Long,Closed,139
140,XOM,0.5,2023-06-29 04:00:00+00:00,106.80669999999999,0.053403349999999995,2023-07-07 04:00:00+00:00,103.05684,0.05152842,-1.979861769999999,-0.03707373732172231,Long,Closed,140
141,XOM,0.5,2023-07-12 04:00:00+00:00,106.59648999999999,0.053298244999999994,2023-07-14 04:00:00+00:00,100.83906,0.050419530000000004,-2.982432774999993,-0.05595742927370297,Long,Closed,141
142,XOM,0.5,2023-07-25 04:00:00+00:00,105.78568,0.05289284,2023-08-15 04:00:00+00:00,108.05184,0.05402592,1.0261612399999998,0.019400758968510668,Long,Closed,142
143,XOM,0.5,2023-08-29 04:00:00+00:00,109.91980999999998,0.054959904999999996,2023-09-12 04:00:00+00:00,117.37250999999999,0.058686255,3.6127038400000036,0.06573344404434477,Long,Closed,143
144,XOM,0.5,2023-12-19 05:00:00+00:00,103.09298999999999,0.05154649499999999,2023-12-29 05:00:00+00:00,99.88002,0.04994001,-1.7079715049999922,-0.03313458082843446,Long,Closed,144
145,XOM,0.5,2024-01-02 05:00:00+00:00,102.46235999999999,0.051231179999999994,2024-01-09 05:00:00+00:00,99.57033,0.049785165,-1.5470313449999957,-0.030197066415413344,Long,Closed,145
146,XOM,0.5,2024-01-25 05:00:00+00:00,102.23212999999998,0.051116064999999995,2024-04-15 04:00:00+00:00,119.56032,0.059780160000000006,8.55319877500001,0.16732897524486695,Long,Closed,146
147,XOM,0.5,2024-05-17 04:00:00+00:00,119.75963999999999,0.05987981999999999,2024-05-22 04:00:00+00:00,115.36452,0.05768226,-2.3151220799999956,-0.03866280960764404,Long,Closed,147
148,XOM,0.5,2024-06-25 04:00:00+00:00,114.48437,0.057242185,2024-07-09 04:00:00+00:00,110.82906,0.055414530000000004,-1.940311715,-0.03389653478461732,Long,Closed,148
149,XOM,0.5,2024-07-12 04:00:00+00:00,113.38326999999998,0.05669163499999999,2024-08-05 04:00:00+00:00,114.65522999999999,0.057327615,0.5219607500000036,0.009207015285412103,Long,Closed,149
150,XOM,0.5,2024-08-15 04:00:00+00:00,118.84872999999999,0.05942436499999999,2024-08-20 04:00:00+00:00,114.46542,0.05723271,-2.3083120749999972,-0.038844539188597094,Long,Closed,150
151,XOM,0.5,2024-08-27 04:00:00+00:00,117.79768,0.05889884,2024-09-04 04:00:00+00:00,113.94594000000001,0.056972970000000005,-2.041741809999996,-0.0346652295698862,Long,Closed,151
152,XOM,0.5,2024-09-19 04:00:00+00:00,116.11599999999999,0.05805799999999999,2024-10-21 04:00:00+00:00,119.95992,0.05997996,1.8039220400000058,0.031071033104826312,Long,Closed,152
153,XOM,0.5,2024-11-07 05:00:00+00:00,121.27114999999999,0.060635575,2024-11-27 05:00:00+00:00,117.54234,0.05877117,-1.983811744999998,-0.0327169610414348,Long,Closed,153
154,XOM,0.5,2025-01-17 05:00:00+00:00,112.43231999999998,0.05621615999999999,2025-01-29 05:00:00+00:00,108.56133,0.054280665,-2.0459918249999887,-0.03639508328210232,Long,Closed,154
155,XOM,0.5,2025-02-06 05:00:00+00:00,108.53842999999999,0.054269214999999996,2025-02-07 05:00:00+00:00,108.78111,0.054390555,0.01268023000000356,0.00023365419971531855,Long,Closed,155
156,XOM,0.5,2025-02-11 05:00:00+00:00,111.78166999999999,0.055890835,2025-02-13 05:00:00+00:00,108.02186999999999,0.054010934999999996,-1.9898017699999992,-0.03560157528510711,Long,Closed,156
157,XOM,0.5,2025-02-19 05:00:00+00:00,110.41029999999998,0.05520514999999999,2025-02-25 05:00:00+00:00,109.62027,0.054810135,-0.5050302849999866,-0.0091482458611196,Long,Closed,157
158,XOM,0.5,2025-05-01 04:00:00+00:00,105.88577999999998,0.05294288999999999,2025-05-05 04:00:00+00:00,103.16673,0.051583365,-1.4640512549999907,-0.02765340643474489,Long,Closed,158
159,XOM,0.5,2025-05-09 04:00:00+00:00,107.41730999999999,0.053708654999999994,2025-05-20 04:00:00+00:00,104.84505,0.052422525000000005,-1.3922611799999929,-0.025922473389065375,Long,Closed,159
160,XOM,0.5,2025-06-10 04:00:00+00:00,107.32721999999998,0.053663609999999994,2025-07-18 04:00:00+00:00,107.66223,0.053831115,0.06001027500000557,0.0011182675746191056,Long,Closed,160
161,UNH,0.5,2023-03-29 04:00:00+00:00,467.0565899999999,0.23352829499999997,2023-03-30 04:00:00+00:00,469.58994,0.23479497000000002,0.7983517350000491,0.0034186509818865812,Long,Closed,161
162,UNH,0.5,2023-04-03 04:00:00+00:00,494.68418999999994,0.24734209499999998,2023-04-20 04:00:00+00:00,486.97254,0.24348627,-4.346653364999981,-0.01757344767780018,Long,Closed,162
163,UNH,0.5,2023-06-01 04:00:00+00:00,494.12362999999993,0.24706181499999996,2023-06-14 04:00:00+00:00,459.40014,0.22970007,-17.838506884999955,-0.07220260599558842,Long,Closed,163
164,UNH,0.5,2023-07-18 04:00:00+00:00,500.49999999999994,0.25025,2023-08-17 04:00:00+00:00,493.46603999999996,0.24673302,-4.01396301999999,-0.01603981226773223,Long,Closed,164
165,UNH,0.5,2023-11-03 04:00:00+00:00,531.4309,0.26571544999999996,2023-12-14 05:00:00+00:00,533.70576,0.26685288,0.6048616700000518,0.0022763511493217718,Long,Closed,165
166,UNH,0.5,2024-01-03 05:00:00+00:00,542.5720299999999,0.271286015,2024-01-16 05:00:00+00:00,518.63085,0.259315425,-12.501191439999959,-0.04608122331702193,Long,Closed,166
167,UNH,0.5,2024-02-08 05:00:00+00:00,520.61009,0.260305045,2024-02-28 05:00:00+00:00,497.78171999999995,0.24889086,-11.923380905000032,-0.045805416122457525,Long,Closed,167
168,UNH,0.5,2024-03-21 04:00:00+00:00,492.18168999999995,0.24609084499999997,2024-04-02 04:00:00+00:00,457.68186,0.22884093,-17.72484677499999,-0.07202562441930739,Long,Closed,168
169,UNH,0.5,2024-05-06 04:00:00+00:00,494.8743799999999,0.24743718999999997,2024-05-29 04:00:00+00:00,484.23528000000005,0.24211764000000002,-5.809104829999936,-0.02347708858963334,Long,Closed,169
170,UNH,0.5,2024-06-28 04:00:00+00:00,509.7692599999999,0.25488462999999995,2024-07-08 04:00:00+00:00,488.85065999999995,0.24442532999999997,-10.958609959999984,-0.042994393031859104,Long,Closed,170
171,UNH,0.5,2024-07-10 04:00:00+00:00,501.43092999999993,0.25071546499999997,2024-08-02 04:00:00+00:00,589.24017,0.29462008500000003,43.359284450000054,0.17294220143141173,Long,Closed,171
172,UNH,0.5,2024-08-15 04:00:00+00:00,580.1896099999999,0.29009480499999996,2024-09-17 04:00:00+00:00,577.3820400000001,0.28869102,-1.9825708249999137,-0.006834216920912851,Long,Closed,172
173,UNH,0.5,2024-10-02 04:00:00+00:00,592.9023099999998,0.2964511549999999,2024-10-16 04:00:00+00:00,570.7686600000001,0.28538433,-11.64866048499988,-0.039293692362237155,Long,Closed,173
174,UNH,0.5,2024-11-06 05:00:00+00:00,597.28669,0.298643345,2024-12-05 05:00:00+00:00,578.39103,0.289195515,-10.03566886000001,-0.033604193858731424,Long,Closed,174
175,UNH,0.5,2025-01-17 05:00:00+00:00,510.26975999999996,0.25513488,2025-02-07 05:00:00+00:00,526.50297,0.263251485,7.598218635000022,0.02978118332938257,Long,Closed,175
176,UNH,0.5,2025-06-10 04:00:00+00:00,304.09379,0.15204689500000002,2025-06-23 04:00:00+00:00,300.37932,0.15018966,-2.1594715550000028,-0.014202667900584241,Long,Closed,176
177,UNH,0.5,2025-06-30 04:00:00+00:00,312.28197,0.156140985,2025-07-07 04:00:00+00:00,303.40628999999996,0.15170314499999998,-4.745684130000023,-0.030393583913922554,Long,Closed,177
178,TSLA,0.5,2023-03-29 04:00:00+00:00,194.07387999999997,0.09703693999999999,2023-04-06 04:00:00+00:00,184.87494,0.09243747000000001,-4.788944409999982,-0.04935176655405645,Long,Closed,178
179,TSLA,0.5,2023-05-09 04:00:00+00:00,169.31914999999998,0.08465957499999999,2023-07-24 04:00:00+00:00,268.79094,0.13439547,49.516839954999995,0.584893556989862,Long,Closed,179
180,TSLA,0.5,2023-08-29 04:00:00+00:00,257.43717999999996,0.12871859,2023-09-08 04:00:00+00:00,248.2515,0.12412574999999999,-4.845684339999981,-0.037645567279753316,Long,Closed,180
181,TSLA,0.5,2023-09-14 04:00:00+00:00,276.31604,0.13815802,2023-09-18 04:00:00+00:00,265.01471999999995,0.13250736,-5.921325380000016,-0.04285907817729304,Long,Closed,181
182,TSLA,0.5,2023-11-14 05:00:00+00:00,237.64740999999998,0.11882370499999999,2023-12-13 05:00:00+00:00,239.05070999999998,0.119525355,0.4633009400000008,0.00389906155509964,Long,Closed,182
183,TSLA,0.5,2023-12-18 05:00:00+00:00,252.33208,0.12616604,2024-01-03 05:00:00+00:00,238.21155,0.119105775,-7.305536815000002,-0.057904146115705955,Long,Closed,183
184,TSLA,0.5,2024-02-16 05:00:00+00:00,200.14994999999996,0.10007497499999998,2024-03-05 05:00:00+00:00,180.55926,0.09027963,-9.985699604999983,-0.09978218435727798,Long,Closed,184
185,TSLA,0.5,2024-03-28 04:00:00+00:00,175.96578999999997,0.08798289499999999,2024-04-02 04:00:00+00:00,166.46337,0.083231685,-4.922424579999986,-0.055947517753308605,Long,Closed,185
186,TSLA,0.5,2024-04-10 04:00:00+00:00,171.93175999999997,0.08596587999999998,2024-04-15 04:00:00+00:00,161.31851999999998,0.08065926,-5.473245139999995,-0.06366764511687656,Long,Closed,186
187,TSLA,0.5,2024-05-06 04:00:00+00:00,184.94475999999997,0.09247237999999999,2024-05-24 04:00:00+00:00,179.06076000000002,0.08953038,-3.1240027599999785,-0.033783090258950606,Long,Closed,187
188,TSLA,0.5,2024-05-29 04:00:00+00:00,176.36619,0.088183095,2024-06-05 04:00:00+00:00,174.825,0.08741249999999999,-0.9461905950000001,-0.010729841076682557,Long,Closed,188
189,TSLA,0.5,2024-06-07 04:00:00+00:00,177.65747999999996,0.08882873999999999,2024-06-10 04:00:00+00:00,173.61621,0.086808105,-2.196271844999984,-0.024724788902780615,Long,Closed,189
190,TSLA,0.5,2024-06-14 04:00:00+00:00,178.18800999999996,0.08909400499999999,2024-07-24 04:00:00+00:00,215.77401,0.10788700500000001,18.596018990000022,0.20872357225382365,Long,Closed,190
191,TSLA,0.5,2024-08-19 04:00:00+00:00,222.94271999999998,0.11147135999999999,2024-08-29 04:00:00+00:00,206.07372,0.10303686000000001,-8.649008219999985,-0.07758951016655745,Long,Closed,191
192,TSLA,0.5,2024-08-30 04:00:00+00:00,214.32411,0.10716205499999999,2024-09-06 04:00:00+00:00,210.51926999999998,0.10525963499999999,-2.114841690000006,-0.01973498632515032,Long,Closed,192
193,TSLA,0.5,2024-09-11 04:00:00+00:00,228.35812999999996,0.11417906499999998,2024-10-09 04:00:00+00:00,240.80895,0.12040447500000001,5.990826460000025,0.052468694326757936,Long,Closed,193
194,TSLA,0.5,2024-10-25 04:00:00+00:00,269.45919,0.13472959499999998,2024-12-18 05:00:00+00:00,439.68987,0.219844935,84.76076547000001,0.6291176446422185,Long,Closed,194
195,TSLA,0.5,2024-12-23 05:00:00+00:00,431.0306,0.2155153,2024-12-30 05:00:00+00:00,416.99259,0.208496295,-7.4430165949999925,-0.03453590810026013,Long,Closed,195
196,TSLA,0.5,2025-01-17 05:00:00+00:00,426.9265,0.21346325,2025-01-24 05:00:00+00:00,406.17341999999996,0.20308670999999998,-10.793089960000005,-0.050561817830469674,Long,Closed,196
197,TSLA,0.5,2025-05-01 04:00:00+00:00,280.80051999999995,0.14040025999999997,2025-06-05 04:00:00+00:00,284.4153,0.14220765,1.5247820900000264,0.010860251184720218,Long,Closed,197
198,TSLA,0.5,2025-06-23 04:00:00+00:00,349.02867999999995,0.17451434,2025-06-30 04:00:00+00:00,317.34234000000004,0.15867117000000003,-16.17635550999996,-0.0926935603687351,Long,Closed,198
199,TSLA,0.5,2025-07-17 04:00:00+00:00,319.72941,0.159864705,2025-07-25 04:00:00+00:00,316.06,0.0,-1.9945697049999853,-0.01247661080036388,Long,Open,199
